FILO,CLASSE,ORDEM,FAMÍLIA,ESPÉCIES,Sigla,,PrnB,PrnC,PrnD
,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces leeuwenhoekii C34 (= DSM 42122 = NRRL B-24963),AB,A,A,CQR63024.1/CQR62533.1/CQR62353.1/CQR64189.1/WP_029387176.1/CQR61552.1/WP_029382442.1/CQR65902.1/CQR60483.1/WP_029385447.1,CQR60600.1/CQR65605.1/CQR65604.1/CQR66048.1/CQR64676.1
,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces lincolnensis NRRL 2936,AB,A,A,WP_067443047.1/ANS62388.1/WP_079164346.1/ANS67163.1/WP_107406863.1/WP_067428382.1/WP_067426637.1/WP_067438080.1/ANS62246.1/WP_067438349.1/WP_067437744.1/WP_067432772.1/ANS62891.1/WP_067426562.1/ANS67691.1,WP_067442905.1/AXG58251.1/WP_067443200.1/WP_067443809.1/WP_067443807.1/ANS70333.1/WP_067430461.1
,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces lydicus 103,AB,A,A,AOP48157.1/AOP46266.1/AOP47251.1/AOP50925.1/AOP48205.1/AOP50246.1/AOP50148.1/AOP47364.1/AOP47113.1/AOP47011.1/AOP51089.1/AOP47914.1/AOP48246.1/AOP48117.1/AOP48517.1/AOP49256.1/AOP50913.1/AOP47368.1/AOP48900.1/AOP48822.1,AOP51689.1/AOP47365.1/AOP48119.1/AOP47579.1/AOP47362.1/AOP46469.1
,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces niveus SCSIO 3406,AB,A,WP_079128381.1/WP_023538553.1,AQU70015.1/AQU67096.1/AQU71388.1/AQU70015.1/AQU68940.1/AQU65566.1/AQU69063.1,AQU70613.1/AQU65175.1/AQU69283.1
,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces noursei ATCC 11455,AB,A,A,WP_067354618.1/WP_067353973.1/WP_067349837.1/WP_067354020.1/WP_067355175.1/WP_099055701.1/WP_067355926.1/WP_067354283.1/WP_067348901.1/WP_067348461.1/WP_067355741.1/WP_067352818.1,WP_067354893.1/WP_039638513.1/WP_067352923.1
,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces pluripotens MUSC 135,AB,A,A,ARP69034.1/ARP70723.1/ARP69899.1/ARP68695.1/ARP71881.1/ARP70114.1/ARP73561.1/ARP68855.1/ARP68916.1/ARP73777.1,ARP68909.1/ARP69650.1
,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces pristinaespiralis HCCB 10218,AB,A,A,ALC20200.1/ALC18636.1/ALC21589.1/ALC21413.1/ALC18442.1/ALC18582.1/ALC19813.1/ALC24736.1/ALC18944.1/ALC19125.1/ALC19426.1/ALC24518.1/ALC21637.1/ALC18507.1,ALC20292.1/ALC18975.1/ALC23917.1
,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces puniciscabiei TW1S1,AB,AOR37097.1/AOR31265.1,A,AOR34513.1/AOR37402.1/AOR34672.1/AOR37583.1/AOR31556.1/AOR29775.1/AOR32720.1/AOR29843.1/AOR36181.1/AOR32551.1/AOR31247.1/AOR34488.1/AOR34243.1/AOR31638.1/AOR32703.1,AOR36523.1/AOR36537.1/AOR36522.1
,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces scabiei 87.22,AB,A,A,WP_013006152.1/WP_013005986.1/WP_013001518.1/WP_012999112.1/CBG75865.1/WP_086022919.1/WP_013003810.1/WP_086022972.1/CBG73342.1/CBG75428.1/WP_013006388.1/WP_013000186.1/WP_012999292.1/WP_046773407.1/WP_013006301.1/WP_013006271.1/WP_041669429.1/WP_049875792.1/CBG71396.1/CBG73349.1/WP_013001347.1/CBG71395.1/CBG75822.1/WP_013006430.1/WP_013005518.1/WP_013001503.1/WP_012999129.1/WP_012998755.1,CBG71437.1/WP_012999398.1/CBG67741.1/WP_037724912.1/WP_012998632.1/WP_012998614.1/WP_012998634.1/WP_013004548.1/CBG67436.1/WP_041668789.1
,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces venezuelae ATCC 15439,AB,WP_015037410.1/APE26557.1,WP_015036286.1/WP_055641250.1,CUM37177.1/CUM36099.1/CUM41502.1/CUM39247.1/CUM41734.1/CUM43589.1/CUM43001.1/CUM39030.1/ALO06285.1/CUM43463.1/CUM43354.1/CUM39823.1/CUM39682.1/ALO12773.1/CUM36579.1/CUM43043.1/CUM43613.1/ALO06512.1/CUM43216.1/ALO12930.1,CUM36049.1/CUM43244.1/CUM42131.1
,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces venezuelae ATCC 10712,AB,CCA59515.1,CCA58388.1,CCA53775.1/CCA54215.1/CCA53774.1/F2R776.1,CCA54841.1
,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces vietnamensis GIM4.0001,AB,A,WP_041131313.1,AJF63324.1/AJF68836.1/AJF68294.1/AJF67985.1/AJF66685.1/AJF63864.1/AJF67771.1/AJF69170.1/AJF69331.1/AJF63679.1/AJF66227.1/AJF69104.1/AJF63729.1/AJF63455.1/AJF67764.1/AJF63605.1/AJF63864.1/AJF65759.1/AJF63817.1,AJF68899.1/AJF69063.1/AJF69110.1/AJF69061.1/AJF64579.1
,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces xiamenensis 318,AB,A,WP_030735455.1,AGY49246.1,A
,Actinobacteria,Streptosporangiales,Nocardiopsaceae,Nocardiopsis alba ATCC BAA-2165,AB,A,A,WP_014913588.1/WP_014909443.1/AFR09142.1/WP_041561828.1,WP_041561944.1/AFR09665.1/WP_041561681.1
,Actinobacteria,Streptosporangiales,Nocardiopsaceae,Nocardiopsis dassonvillei subsp. dassonvillei DSM 43111,AB,A,A,WP_013156040.1/WP_041552761.1/ADH68161.1/WP_013155491.1/WP_013151518.1/ADH68974.1/WP_013156354.1,WP_013154579.1/WP_013155813.1
,Actinobacteria,Streptosporangiales,Nocardiopsaceae,Thermobifida fusca YX,AB,A,A,WP_011293119.1/WP_011293264.1/WP_011293220.1/WP_011292755.1/WP_011291921.1,WP_011291342.1/WP_011292408.1
,Actinobacteria,Streptosporangiales,Streptosporangiaceae,Streptosporangium roseum DSM 43021,AB,A,A,WP_012890807.1/WP_012891264.1/WP_012888894.1/WP_043651207.1/ACZ83607.1/WP_012888917.1/WP_012891717.1/WP_081453355.1/WP_012895179.1/WP_012887919.1/ACZ91464.1/WP_012892005.1/ACZ87333.1/WP_043656305.1/WP_012890859.1/WP_012892776.1/WP_012892847.1/WP_012887385.1/WP_012891836.1/WP_012889154.1/WP_012893049.1/ACZ89986.1/WP_081453293.1,WP_012893056.1/WP_012890512.1
,Actinobacteria,Streptosporangiales,Thermomonosporaceae,Thermomonospora curvata DSM 43183,AB,A,A,WP_012851573.1/WP_012854730.1/WP_012854130.1/WP_012851102.1/WP_012853823.1/ACY97563.1/WP_083789989.1/WP_012854558.1/WP_012852398.1,WP_012852861.1/WP_012853829.1
,Coriobacteriia,Coriobacteriales,Atopobiaceae,Atopobium parvulum DSM 20469 ,AB,A,A,WP_012808259.1/WP_012808993.1/WP_012808789.1/WP_012808734.1,A
,Coriobacteriia,Coriobacteriales,Atopobiaceae,Olsenella uli DSM 7084,AB,A,A,WP_081439292.1/ADK67603.1/,A
,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Coriobacterium glomerans PW2,AB,A,A,WP_013708600.1/WP_013709183.1/WP_013708018.1/WP_013708817.1,A
,Coriobacteriia,Eggerthellales,Eggerthellaceae,Adlercreutzia equolifaciens DSM 19450,AB,A,A,WP_022740295.1/WP_022739859.1/WP_022741748.1/WP_022739781.1/BAN77634.1/WP_084280591.1/WP_022740725.1/WP_022741461.1/WP_022741762.1/WP_022739232.1/WP_022739875.1/WP_022740972.1,A
,Coriobacteriia,Eggerthellales,Eggerthellaceae,Cryptobacterium curtum DSM 15641 ,AB,A,A,WP_049754328.1/ACU94415.1/WP_012803265.1/WP_015778792.1,A
,Coriobacteriia,Eggerthellales,Eggerthellaceae,Denitrobacterium detoxificans NPOH1,AB,A,A,ANE22235.1/ANE22001.1/ANE22868.1/ANE21919.1/ANE22477.1/ANE23042.1/ANE23116.1/ANE22334.1/ANE22098.1/ANE22525.1/ANE23289.1/ANE22147.1,A
,Coriobacteriia,Eggerthellales,Eggerthellaceae,Eggerthella lenta DSM 2243 ,AB,A,A,WP_015760746.1/WP_015759883.1/WP_009304344.1/WP_015760024.1/WP_015761065.1/WP_015761362.1/WP_015759798.1/WP_009608576.1/WP_015759942.1/ACV57048.1/WP_015760800.1/WP_041691685.1/WP_015761414.1/WP_009609030.1/WP_015760320.1/WP_015760065.1/WP_009608969.1,A
,Coriobacteriia,Eggerthellales,Eggerthellaceae,Gordonibacter massiliensis Marseille-P2775 ,AB,A,A,WP_080142927.1/WP_080143971.1/WP_080142127.1,A
,Coriobacteriia,Eggerthellales,Eggerthellaceae,Phoenicibacter massiliensis Marseille-P3241 ,AB,A,A,WP_079535668.1/WP_079536059.1,A
,Coriobacteriia,Eggerthellales,Eggerthellaceae,Slackia heliotrinireducens DSM 20476,AB,A,A,WP_012797588.1/WP_012798070.1/WP_012799615.1/WP_012797791.1/WP_012798399.1/WP_012798784.1/WP_012797541.1/WP_083762185.1/ACV21481.1/ACV21381.1/WP_012799374.1/WP_083762173.1/WP_012798898.1,A
,Rubrobacteria,Rubrobacterales,Rubrobacteraceae,Rubrobacter radiotolerans RSPS-4,AB,A,A,AHY46550.1/AHY47892.1/AHY47742.1/AHY47760.1/AHY45994.1/AHY48317.1/AHY45622.1/AHY45916.1,AHY46817.1
,Rubrobacteria,Rubrobacterales,Rubrobacteraceae,Rubrobacter xylanophilus DSM 9941,AB,A,A,WP_011565863.1/WP_011564053.1/WP_041328076.1/ABG03710.1/WP_011564275.1/WP_011564135.1/WP_011563225.1/WP_011563465.1,WP_011564539.1/WP_011563163.1
,Thermoleophilia,Solirubrobacterales,Conexibacteraceae,Conexibacter woesei DSM 14684,AB,A,A,WP_012935896.1/WP_012932087.1/WP_012933402.1/WP_012932547.1/WP_012935353.1/WP_012932470.1/WP_012932670.1/WP_012935381.1/WP_012932024.1/WP_081425594.1,WP_012935471.1
