FILO,CLASSE,ORDEM,FAMÍLIA,ESPÉCIES,Sigla,,PrnB,PrnC,PrnD
,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella loihica PV-4,GM,WP_011864917.1/WP_011866090.1,WP_011867351.1,WP_011867316.1/WP_011866476.1/WP_011863895.1/WP_011866862.1/WP_011867225.1/WP_011866861.1/WP_011867596.1/WP_011867646.1/WP_011865336.1/WP_011864336.1/WP_011866977.1,A
,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella oneidensis MR-1,GM,WP_011073349.1,WP_011074060.1/2NWB_A/1ZEE_A,WP_011074032.1/WP_011071414.1/WP_011074085.1/WP_011071081.1/WP_011073349.1/WP_011070468.1,A
,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella pealeana ATCC 700345,GM,WP_012154356.1,WP_012157114.1,WP_012157089.1/WP_012157231.1/WP_012154952.1/WP_012155408.1/WP_012155361.1/WP_012157309.1/WP_012157438.1/WP_012153687.1/WP_012156518.1,ABV87441.1/WP_041410930.1
,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella piezotolerans WP3,GM,ACJ28405.1/WP_044555752.1/WP_020913739.1/WP_020913738.1/WP_020911786.1,WP_020910482.1,WP_020910514.1/WP_020914538.1/WP_020914888.1/WP_020910847.1/WP_020913738.1/WP_020914953.1/WP_020915105.1/WP_020910274.1,A
,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella psychrophila WP2,GM,AQS37524.1/AQS37523.1,A,AQS38476.1/AQS39552.1/AQS39933.1/AQS39452.1/AQS40565.1,A
,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella sediminis HAW-EB3,GM,WP_012141556.1,A,WP_012004454.1/WP_012143566.1/WP_012143876.1/WP_012142403.1/WP_012144010.1/WP_012144732.1/WP_012142213.1/WP_012141042.1/WP_012144795.1,A
,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella violacea DSS12,GM,WP_013050797.1/WP_013050301.1/WP_013050798.1,A,WP_013053364.1/WP_041420046.1/BAJ03504.1/WP_013053556.1/WP_013052657.1/WP_013053502.1,A
,Gammaproteobacteria,Cardiobacteriales,Cardiobacteriaceae,Dichelobacter nodosus VCS1703A,GM,A,A,WP_012030681.1/WP_012031620.1,A
,Gammaproteobacteria,Cellvibrionales,Cellvibrionaceae,Saccharophagus degradans 2-40,GM,WP_011467883.1/WP_085978719.1/ABD80366.1/WP_011470475.1/WP_011467073.1/WP_011467578.1/WP_011469301.1/WP_011469280.1/WP_011467576.1/WP_011468975.1/WP_011469526.1/WP_011468868.1/WP_011467744.1/WP_011467880.1/WP_011467587.1,A,WP_011470475.1/WP_011467515.1/WP_011466806.1/WP_011466630.1/WP_011467073.1/WP_011467838.1/WP_011470482.1,A
,Gammaproteobacteria,Cellvibrionales,Cellvibrionaceae,Simiduia agarivorans SA1 = DSM 21679,GM,WP_015048946.1/WP_024330303.1/WP_024330373.1/AFU99324.1/WP_016389348.1/WP_015047278.1/WP_015046459.1/AFU98285.1/WP_015046890.1/WP_015046460.1/WP_015048683.1/WP_015046254.1/WP_015048944.1,A,WP_015046754.1/WP_015047975.1/WP_015046246.1/WP_016389359.1/WP_016389348.1/WP_015047816.1/WP_015045709.1/WP_015048903.1/WP_016389252.1/WP_015048245.1,WP_015048565.1
,Gammaproteobacteria,Cellvibrionales,Cellvibrionaceae,Teredinibacter turnerae T7901,GM,WP_015820148.1/WP_015820679.1/WP_015817251.1/WP_015818892.1/WP_015818947.1,A,WP_015818947.1/WP_015818480.1/WP_015819026.1/WP_015817682.1/WP_015817121.1,A
,Gammaproteobacteria,Cellvibrionales,Halieaceae,Halioglobus japonicus NBRC 107739,GM,WP_084198827.1/WP_084198828.1,A,WP_084198255.1/WP_084199399.1/WP_084199381.1/WP_084199880.1/WP_084200587.1/WP_084199401.1/WP_084200586.1/WP_084198828.1/WP_084200565.1/WP_102106256.1/WP_084200576.1/WP_084197975.1/WP_084197855.1/WP_084199389.1/WP_084198827.1/AQA17205.1/WP_084198114.1,WP_084199112.1/WP_084198370.1/WP_066048889.1/WP_084197844.1/AQA17071.1/WP_084200628.1/WP_084200244.1
,Gammaproteobacteria,Cellvibrionales,Halieaceae,Halioglobus pacificus RR3-57,GM,A,A,WP_076002243.1/WP_075999519.1/WP_075998960.1/WP_076002017.1/WP_076000524.1/WP_076001848.1,WP_076000270.1/WP_076000005.1/WP_076002237.1/WP_075998409.1/WP_084179961.1/WP_084180054.1
,Gammaproteobacteria,Cellvibrionales,Microbulbiferaceae,Microbulbifer agarilyticus GP101,GM,AQQ68876.1/AQQ68828.1/AQQ68870.1/AQQ69380.1/AQQ67073.1/AQQ67263.1/AQQ67075.1/AQQ66984.1/AQQ67217.1/AQQ67264.1/AQQ68878.1/AQQ67212.1/AQQ67074.1,A,AQQ67912.1/AQQ66926.1/AQQ66984.1/AQQ66621.1/AQQ67264.1/AQQ69268.1/AQQ69380.1/AQQ68143.1/AQQ67044.1,AQQ67888.1
,Gammaproteobacteria,Cellvibrionales,Microbulbiferaceae,Microbulbifer thermotolerans DAU221,GM,AMX03406.1/AMX04265.1/AMX03498.1/AMX03499.1/AMX01286.1/AMX02909.1,A,AMX03427.1/AMX03662.1/AMX02598.1/AMX02262.1/AMX04273.1/AMX03498.1/AMX01286.1/AMX02083.1,A
,Gammaproteobacteria,Cellvibrionales,Spongiibacteraceae,Oceanicoccus sagamiensis NBRC 107125,GM,A,A,WP_085756759.1/WP_085757806.1/WP_085759122.1/WP_085756760.1/WP_085760104.1/WP_085760155.1/WP_085759663.1/WP_085760105.1/WP_085758121.1/WP_085759455.1/WP_085756955.1/WP_085756762.1/WP_085759910.1/WP_085758039.1,WP_085756990.1/WP_085758898.1/WP_085757375.1/WP_085757459.1/WP_085757271.1/WP_085759878.1/WP_085758833.1
,Gammaproteobacteria,Cellvibrionales,Spongiibacteraceae,Zhongshania aliphaticivorans SM2,GM,A,A,AMO68170.1/AMO69818.1/AMO70154.1,AMO69147.1/AMO67624.1/AMO68994.1/AMO69139.1/AMO69644.1/AMO66863.1/AMO67875.1
,Gammaproteobacteria,Chromatiales,Chromatiaceae,Allochromatium vinosum DSM 180,GM,A,A,WP_012971396.1/WP_012971690.1/WP_012971745.1,A
,Gammaproteobacteria,Chromatiales,Chromatiaceae,Marichromatium purpuratum 984,GM,A,A,WP_005224445.1/WP_005223910.1/WP_005221435.1/AHF04725.1/WP_005221481.1/WP_005224355.1,A
,Gammaproteobacteria,Chromatiales,Chromatiaceae,Nitrosococcus halophilus Nc 4,GM,A,WP_013032474.1,ADE16346.1/ADE14498.1/ADE13797.1/ADE16737.1/ADE13500.1/ADE16269.1/ADE14541.1/ADE16738.1,A
,Gammaproteobacteria,Chromatiales,Chromatiaceae,Nitrosococcus oceani ATCC 19707,GM,A,WP_002809581.1,WP_002813813.1/WP_004269167.1,A
,Gammaproteobacteria,Chromatiales,Chromatiaceae,Nitrosococcus watsonii C-113,GM,A,A,WP_013221480.1/WP_013219234.1/ADJ27502.1/WP_041350850.1/WP_013219189.1,A
,Gammaproteobacteria,Chromatiales,Chromatiaceae,Thiocystis violascens DSM 198,GM,A,A,WP_014778804.1/WP_014779659.1/WP_014779184.1/WP_014778428.1/WP_014779645.1/WP_014779658.1,A
,Gammaproteobacteria,Chromatiales,Chromatiaceae,Thioflavicoccus mobilis 8321,GM,A,A,WP_015280335.1/WP_015281830.1,A
,Gammaproteobacteria,Chromatiales,Ectothiorhodospiraceae,Acidihalobacter prosperus F5,GM,A,A,AOU99820.1/AOU96904.1/AOU98327.1/AOU97412.1/AOU99366.1/AOU98610.1,A
,Gammaproteobacteria,Chromatiales,Ectothiorhodospiraceae,Alkalilimnicola ehrlichei MLHE-1,GM,A,A,ABI57883.1/ABI57071.1/ABI56268.1/ABI56687.1,ABI57699.1
,Gammaproteobacteria,Chromatiales,Ectothiorhodospiraceae,Halorhodospira halophila SL1,GM,A,A,WP_011814130.1/WP_011812897.1/WP_011813883.1,A
,Gammaproteobacteria,Chromatiales,Ectothiorhodospiraceae,Spiribacter curvatus UAH-SP71,GM,A,A,AGY92292.1/AGY92693.1/AGY91103.1/AGY92774.1,A
,Gammaproteobacteria,Chromatiales,Ectothiorhodospiraceae,Spiribacter salinus M19-40,GM,A,A,WP_016353577.1/WP_016353223.1/WP_016354031.1,WP_016353475.1
,Gammaproteobacteria,Chromatiales,Ectothiorhodospiraceae,Thioalkalivibrio nitratireducens DSM 14787,GM,A,A,WP_015260058.1/WP_015259286.1/WP_015260426.1/WP_015258319.1/AGA32747.1/WP_015257886.1,A
,Gammaproteobacteria,Chromatiales,Ectothiorhodospiraceae,Thioalkalivibrio paradoxus ARh 1,GM,A,A,WP_006749116.1/AHE97601.1/WP_006745932.1/WP_006749110.1/WP_006747266.1/WP_006748391.1/WP_006747429.1,A
,Gammaproteobacteria,Chromatiales,Ectothiorhodospiraceae,Thioalkalivibrio sulfidophilus HL-EbGr7,GM,A,A,WP_012639312.1/WP_012638812.1/WP_012638763.1/WP_012637465.1,A
,Gammaproteobacteria,Chromatiales,Ectothiorhodospiraceae,Thioalkalivibrio versutus D301,GM,A,A,AKJ95942.1/AKJ95779.1/AKJ94972.1/AKJ95700.1,A
,Gammaproteobacteria,Chromatiales,Granulosicoccaceae,Granulosicoccus antarcticus IMCC3135,GM,A,A,WP_088921571.1/WP_088917281.1/WP_088919899.1/WP_088916105.1/WP_088918880.1/WP_088920610.1/WP_088918978.1,WP_088921513.1/WP_088918821.1/WP_088917335.1
,Gammaproteobacteria,Chromatiales,Halothiobacillaceae,Halothiobacillus neapolitanus c2,GM,A,A,WP_012825083.1/WP_012823771.1/WP_012823686.1/WP_012825229.1,WP_012823985.1
,Gammaproteobacteria,Chromatiales,Wenzhouxiangellaceae,Wenzhouxiangella marina KCTC 42284,GM,A,A,AKS43358.1/WP_049727122.1/WP_049726847.1/WP_049726051.1/WP_049725413.1/WP_049725980.1,A
,Gammaproteobacteria,Chromatiales,Woeseiaceae,Woeseia oceani XK5,GM,A,A,ANO50162.1/ANO51013.1/ANO51964.1/ANO50161.1/ANO49818.1/ANO51946.1/ANO53038.1/ANO52637.1/ANO52388.1/ANO51965.1/ANO50860.1,A
,Gammaproteobacteria,Enterobacterales,?,Plesiomonas shigelloides NCTC10360,GM,A,A,SBT62367.1/SBT62253.1/SBT62478.1/SBT61854.1/SBT59736.1,A
,Gammaproteobacteria,Enterobacteriales,Budviciaceae,Pragia fontium 24613,GM,A,A,AKJ43570.1/AKJ40864.1/AKJ43111.1/AKJ43237.1/AKJ41218.1/AKJ40827.1/AKJ41256.1,AKJ40783.1/AKJ40781.1
,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Blochmannia endosymbiont of Camponotus (Colobopsis) obliquus 757,GM,A,A,AKC60186.1,A
,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Blochmannia endosymbiont of Polyrhachis (Hedomyrma) turneri 675     ,GM,A,A,AKC59888.1/AKC59830.1,A
,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Cedecea neteri SSMD04,GM,A,A,WP_038479430.1/WP_039297637.1/WP_061274762.1/WP_039287176.1,AIR06035.1/AIR06033.1
,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Citrobacter freundii CFNIH1,GM,A,A,WP_038637107.1/WP_038638549.1/WP_038640222.1/WP_038639666.1/WP_038638671.1/WP_038633512.1/WP_038635058.1/WP_038640327.1/WP_032940238.1/WP_038635079.1/WP_038633510.1,A
,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Cronobacter sakazakii ATCC 29544,GM,A,A,WP_004385235.1/WP_105607547.1/WP_054622601.1/WP_069683034.1/WP_105536130.1/WP_015386804.1/WP_085045302.1/WP_105539911.1/WP_007888964.1/WP_076728707.1/WP_097564976.1/WP_076735059.1/WP_105545781.1/WP_104678208.1/WP_105504707.1/WP_105575972.1/WP_080320964.1/WP_105601967.1/WP_105580012.1/WP_105575038.1/WP_105622055.1/WP_097649074.1/WP_007866760.1/WP_105596352.1/WP_105573120.1/WP_105536791.1/WP_105571813.1/WP_087600356.1/WP_007871826.1/WP_012126332.1/WP_007899945.1/SPW13347.1/WP_104658343.1/WP_109995592.1/WP_063265752.1/WP_085037084.1/WP_105575334.1/WP_015387156.1/WP_004388313.1/WP_069681914.1/WP_063264784.1/WP_097584492.1/WP_085045394.1/WP_105603821.1/WP_085661395.1/WP_105608239.1/WP_104673487.1/WP_097570467.1/WP_104658609.1/WP_012125099.1/WP_097640869.1/WP_124813982.1/WP_014727867.1/WP_105578587.1/WP_104676114.1/WP_087600455.1/WP_088277256.1/WP_085662689.1/WP_097649640.1/WP_105546838.1/WP_105568401.1/WP_007896426.1/AKE93381.1/WP_032987546.1/WP_110811182.1/WP_097641507.1/WP_104671949.1/WP_105606049.1/WP_105600954.1/,A
,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Dickeya solani IPO 2222,GM,A,A,WP_022633584.1/WP_022635410.1/WP_026594364.1/WP_022635290.1/WP_022635470.1/WP_023638073.1/WP_022633728.1/WP_022631987.1,WP_022632021.1
,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Dickeya zeae Ech1591 ,GM,A,A,ACT08914.1/ACT06943.1/ACT05021.1/ACT08980.1/ACT08405.1/ACT07769.1,ACT08376.1
,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Edwardsiella anguillarum ET080813,GM,A,A,AIJ08143.1/WP_049648912.1/WP_034164144.1/WP_034162435.1/WP_034164701.1/WP_034164703.1/WP_034164452.1,A
,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Enterobacter cloacae subsp. cloacae ATCC 13047,GM,A,A,WP_013097854.1/WP_013099192.1/WP_013097152.1/WP_013098014.1/WP_013098324.1/WP_013098624.1,WP_013097237.1/WP_013098652.1/WP_013098654.1
,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Enterobacter hormaechei subsp. steigerwaltii DSM 16691,GM,A,A,WP_047727014.1/WP_045332459.1/WP_045337785.1/WP_007896426.1/WP_045342188.1,WP_059294881.1/WP_049132734.1/WP_059444936.1/WP_032619066.1/WP_006811913.1/WP_047719205.1/WP_045910771.1/WP_047732407.1/WP_017692695.1/WP_047733969.1/WP_045333604.1/WP_047734791.1/WP_045330816.1/WP_039269803.1/WP_003860044.1
,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,[Enterobacter] lignolyticus SCF1,GM,A,A,ADO48722.1/ADO50512.1/ADO47738.1/ADO47119.1/ADO47120.1/ADO46519.1,A
,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Erwinia amylovora CFBP1430,GM,A,A,WP_004155569.1/WP_004156641.1/WP_004158162.1/WP_004160921.1/WP_004154881.1/WP_004155571.1,WP_004160966.1
,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Erwinia billingiae Eb661,GM,A,A,WP_013202263.1/WP_013200433.1/WP_013201646.1/WP_013203658.1/WP_013200213.1/WP_013204308.1/WP_013200566.1,WP_013201750.1
,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Erwinia gerundensis E_g_EM595,GM,A,A,CUU25128.1/CUU23318.1/CUU22451.1/CUU23644.1/CUU22367.1/CUU25127.1,A
,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia coli IAI39,GM,A,A,WP_001287712.1/WP_001046301.1/WP_001278474.1/WP_000872789.1/WP_000184511.1/WP_001120810.1/WP_000111164.1/WP_001007421.1/WP_001192227.1/WP_000499788.1/WP_001094468.1/WP_012602615.1/WP_000102485.1,A
,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia coli O104:H4 str. 2011C-3493,GM,A,A,YP_006780930.1/YP_006777706.1/YP_006779038.1/YP_006780661.1/YP_006778448.1/YP_006779732.1/YP_006781450.1/YP_006780329.1/YP_006780617.1/YP_006777707.1/YP_006781669.1/YP_006778015.1/YP_006776750.1/YP_006780655.1/YP_006780861.1,A
,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia coli O157:H7 str. Sakai,GM,A,A,NP_308073.1/NP_310433.1/NP_308369.2/NP_309464.1/NP_311065.1/NP_311805.1/NP_312918.2/NP_311054.1/NP_308727.1/NP_308429.1/NP_311804.1,A
,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia coli O83:H1 str. NRG 857C,GM,A,A,YP_006118410.1/YP_006118657.1/YP_006120061.1/YP_006119382.1/YP_006121200.1/YP_006118963.1/YP_006122304.1/YP_006121199.1,A
,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia coli str. K-12 substr. MG1655,GM,A,A,WP_001287715.1/WP_001046307.1/AAB18031.1/WP_000272486.1/WP_000872833.1/WP_000111195.1/WP_001136389.1/WP_001120810.1/WP_000184541.1/WP_001192229.1,A
,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Klebsiella aerogenes KCTC 2190,GM,A,A,WP_015368908.1/WP_015704745.1/WP_015703429.1/WP_015705364.1/WP_015703742.1/WP_015705207.1/WP_015705007.1,WP_015705426.1/WP_015369746.1/WP_004151769.1
,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Klebsiella oxytoca CAV1374,GM,A,A,AKL33548.1/AKL34510.1/AKL33968.1,AKL37044.1/AKL34473.1/AKL34471.1
,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Klebsiella pneumoniae subsp. pneumoniae HS11286,GM,A,A,WP_002894733.1/WP_004151384.1/WP_002921196.1,WP_004148366.1/WP_004151770.1/WP_004151769.1
,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Kosakonia cowanii JCM 10956 = DSM 18146,GM,A,A,WP_076769367.1/WP_054803146.1/WP_023479370.1/WP_076769551.1/WP_076769177.1/WP_076769484.1,A
,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Kosakonia sacchari SP1,GM,A,A,WP_017459618.1/WP_017458291.1/WP_017455905.1/WP_017457607.1/WP_017456388.1/WP_017457606.1,A
,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Morganella morganii subsp. morganii KT ,GM,A,A,WP_004235533.1,A
,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Plautia stali symbiont,GM,A,A,WP_010617063.1/WP_082231765.1/BAN98538.1/BAN97897.1/WP_010617062.1/BAN99372.1,BAN97219.1
,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Pluralibacter gergoviae FB2,GM,A,A,AIR00918.1/AIR01876.1/AIR00209.1/AIQ99267.1/AIQ98956.1/AIR01489.1/AMR39249.1/AIR02337.1/AIQ99978.1/AIR02991.1,A
,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Proteus mirabilis HI4320,GM,A,A,WP_086935844.1/CAR41122.1/WP_012368451.1/WP_004246384.1/WP_004242630.1/WP_004248872.1/WP_012368610.1/WP_004246855.1/WP_004248621.1,A
,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Providencia stuartii MRSN 2154,GM,A,A,WP_014656390.1/WP_004924458.1/WP_014656301.1/WP_004921732.1/WP_004916038.1/WP_014657542.1/WP_004922269.1,WP_014656833.1/WP_004918973.1/WP_004918962.1
,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Salmonella enterica subsp. enterica serovar Typhi str. CT18,GM,A,A,WP_000184625.1/WP_001287774.1/WP_000195937.1/CAD05181.1/WP_000439232.1/WP_000872781.1/WP_001120789.1/,A
,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,GM,A,A,WP_000184633.1/WP_001287777.1/WP_001287776.1/WP_001278565.1/WP_001278553.1/WP_000195929.1/WP_000439219.1/WP_000199411.1/WP_001524621.1/WP_000872773.1/WP_001120789.1,A
,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,secondary endosymbiont of Ctenarytaina eucalypti,GM,A,A,WP_014888220.1/WP_014888315.1/WP_014888219.1,A
,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,secondary endosymbiont of Heteropsylla cubana,GM,A,A,AFP85474.1/WP_044105083.1,A
,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,secondary endosymbiont of Trabutina mannipara TRABTM,GM,A,A,SBT82083.1,A
,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Shigella dysenteriae Sd197,GM,A,A,WP_001278515.1/ABB62228.1/WP_000872799.1/WP_001119781.1/WP_000184535.1/WP_001192224.1/WP_000111180.1/ABB60303.1,A
,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Shigella flexneri 2a str. 301,GM,A,A,WP_001287727.1/WP_000872813.1/WP_000111174.1/WP_001120816.1/OXB26511.1/WP_000184591.1,A
,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Shimwellia blattae DSM 4481 = NBRC 105725,GM,A,A,WP_002440203.1/WP_002441165.1/WP_002444934.1/WP_002442710.1/WP_002440919.1,WP_002443369.1/WP_002443364.1/WP_002444119.1/WP_002443866.1/GAB79895.1/WP_014715921.1
,Gammaproteobacteria,Enterobacteriales,Erwiniaceae,Buchnera aphidicola BCifornacula,GM,A,A,AKZ29192.1/AKZ26294.1/WP_053939998.1/WP_014499741.1/WP_011672406.1/VFP77987.1/AKZ28044.1/WP_025368665.1/WP_014499176.1,AKZ28263.1/AKZ26926.1
,Gammaproteobacteria,Enterobacteriales,Erwiniaceae,Buchnera aphidicola (Aphis glycines) BAg,GM,A,A,ALD15167.1/ALD14973.1/ALD15263.1,A
,Gammaproteobacteria,Enterobacteriales,Erwiniaceae,Buchnera aphidicola (Cinara confinis) BCiconfinis,GM,A,A,A,A
,Gammaproteobacteria,Enterobacteriales,Erwiniaceae,Buchnera aphidicola (Cinara pseudotaxifoliae) BCipseudotaxifoliae,GM,A,A,VFP85798.1/VFP85922.1,A
,Gammaproteobacteria,Enterobacteriales,Erwiniaceae,Buchnera aphidicola (Cinara tujafilina) ,GM,A,A,AEH39601.1/AEH39726.1/AEH39789.1,A
,Gammaproteobacteria,Enterobacteriales,Erwiniaceae,Buchnera aphidicola (Diuraphis noxia) SAM,GM,A,A,ANZ22257.1,A
,Gammaproteobacteria,Enterobacteriales,Erwiniaceae,Buchnera aphidicola (Schlechtendalia chinensis) SC,GM,A,A,ANF16828.1,A
,Gammaproteobacteria,Enterobacteriales,Erwiniaceae,Buchnera aphidicola (Tuberolachnus salignus) BTs,GM,A,A,CUR53123.1,A
,Gammaproteobacteria,Enterobacteriales,Erwiniaceae,Buchnera aphidicola BCc,GM,A,A,WP_011672406.1,A
,Gammaproteobacteria,Enterobacteriales,Erwiniaceae,Buchnera aphidicola str. Ak (Acyrthosiphon kondoi),GM,A,A,AEO08374.1/AEO08565.1,A
,Gammaproteobacteria,Enterobacteriales,Erwiniaceae,Buchnera aphidicola str. APS (Acyrthosiphon pisum),GM,A,A,NP_239843.1/NP_240038.1,A
,Gammaproteobacteria,Enterobacteriales,Erwiniaceae,Buchnera aphidicola str. Bp (Baizongia pistaciae),GM,A,A,Q89AQ8.1,A
,Gammaproteobacteria,Enterobacteriales,Erwiniaceae,Buchnera aphidicola str. G002 (Myzus persicae),GM,A,A,AHG61507.1/AHG61318.1,A
,Gammaproteobacteria,Enterobacteriales,Erwiniaceae,Buchnera aphidicola str. Sg (Schizaphis graminum),GM,A,A,Q8K9T7.1,A
,Gammaproteobacteria,Enterobacteriales,Erwiniaceae,Buchnera aphidicola str. Ua (Uroleucon ambrosiae),GM,A,A,AEO07836.1,A
,Gammaproteobacteria,Enterobacteriales,Erwiniaceae,Pantoea agglomerans C410P1,GM,A,A,AOE38963.1/AOE38964.1/AOE40874.1/AOE42310.1/AOE39466.1/AOE38801.1,A
,Gammaproteobacteria,Enterobacteriales,Erwiniaceae,Pantoea alhagi LTYR-11Z,GM,A,A,ARJ41696.1/ARJ42512.1/ARJ44094.1/ARJ42385.1/ARJ42513.1/ARJ42042.1,A
,Gammaproteobacteria,Enterobacteriales,Erwiniaceae,Pantoea ananatis LMG 20103,GM,A,A,WP_013027675.1/WP_013025333.1/WP_013027600.1/ADD78929.1/WP_013027936.1/WP_013025998.1,A
,Gammaproteobacteria,Enterobacteriales,Erwiniaceae,Pantoea rwandensis ND04,GM,A,A,AIR85123.1/AIR85122.1/AIR85825.1/AIR84491.1/AIR87040.1/AIR86695.1,A
,Gammaproteobacteria,Enterobacteriales,Erwiniaceae,Tatumella citrea DSM 13699,GM,A,A,WP_087487755.1/WP_087490046.1/WP_087487439.1/WP_087488689.1/WP_087487214.1/WP_087490047.1/WP_087490410.1/WP_087488359.1/WP_087488040.1/WP_087487440.1/WP_087488353.1/WP_087490610.1,WP_087486857.1
,Gammaproteobacteria,Enterobacteriales,Erwiniaceae,Wigglesworthia glossinidia endosymbiont of Glossina brevipalpis,GM,A,A,WP_011070278.1,A
,Gammaproteobacteria,Enterobacteriales,Erwiniaceae,Wigglesworthia glossinidia endosymbiont of Glossina morsitans morsitans (Yale colony),GM,A,A,AFA41123.1/AFA41279.1,A
,Gammaproteobacteria,Enterobacterales,Hafniaceae,Obesumbacterium proteus DSM 2777,GM,A,A,WP_131019540.1/WP_046458023.1/WP_061553433.1/WP_046458743.1/WP_040046097.1/WP_131019888.1/WP_061553185.1/WP_046458897.1/WP_025801452.1/WP_061555142.1/WP_130985352.1/WP_046459059.1/WP_131020794.1/WP_131020943.1,A
,Gammaproteobacteria,Enterobacterales,Morganellaceae,Candidatus Arsenophonus lipoptenae CB,GM,A,A,AMA65033.1/AMA64935.1,A
,Gammaproteobacteria,Enterobacterales,Morganellaceae,Photorhabdus thracensis DSM 15199,GM,WP_021324660.1/AKH65769.1,A,WP_046974382.1/WP_021325463.1/WP_046975465.1/WP_046975071.1/WP_046973743.1/WP_046974641.1/WP_046975466.1/AKH62182.1/WP_082111292.1,A
,Gammaproteobacteria,Enterobacterales,Morganellaceae,Xenorhabdus bovienii SS-2004,GM,A,A,WP_012990510.1/WP_012986637.1/WP_038199170.1/CBJ82317.1/WP_012986709.1/WP_012989777.1,A
,Gammaproteobacteria,Enterobacterales,Morganellaceae,Xenorhabdus doucetiae FRM16,GM,A,A,WP_045972018.1/CDG16993.1/WP_045969565.1/WP_052705701.1/WP_045967799.1/WP_084720918.1/WP_045972775.1/WP_045972741.1/WP_045967717.1,A
,Gammaproteobacteria,Enterobacterales,Morganellaceae,Xenorhabdus hominickii ANU1,GM,A,A,AOM42852.1/AOM41796.1/AOM41815.1/AOM41048.1/AOM41689.1/AOM41049.1,AOM42576.1
,Gammaproteobacteria,Enterobacterales,Morganellaceae,Xenorhabdus nematophila AN6/1,GM,A,A,CEK22084.1/CEK22308.1/CEK22083.1/CEK25434.1/CEK23189.1,A
,Gammaproteobacteria,Enterobacterales,Pectobacteriaceae,Pectobacterium carotovorum subsp. carotovorum PC1 ,GM,A,A,WP_015841088.1/WP_012773153.1/WP_015842052.1/WP_015840191.1/WP_015842326.1/WP_015842287.1,A
,Gammaproteobacteria,Enterobacterales,Pectobacteriaceae,Sodalis praecaptivus HS1,GM,A,A,AHF75318.1/AHF75118.1/AHF76654.1/AHF75868.1/WP_025423444.1/AHF78908.1,AHF76035.1
,Gammaproteobacteria,Enterobacteriales,Yersiniaceae,Rahnella aquatilis HX2,GM,A,A,WP_013574353.1/WP_013577566.1/WP_013576479.1/WP_013574644.1/WP_013576259.1/WP_013575340.1/WP_013576784.1/WP_013577676.1/WP_013575579.1,A
